,business,cluster
7105,bP4Sc7Uc1k1NAkHdmIPR9w,4
7106,p4iA_Qmtet-jUC6otm8L0g,5
7107,C9QXRfi43sYP5lXkNGrM7A,1
7108,Qe4nkXU2XSwPWReMwTFHAA,1
7109,M3X8JaDatGHAFY92vrkhTQ,1
7110,hoOZz_MOpXCT1nbeahCC4w,4
7111,QyDm2T9zq7GBJG2camXiwQ,1
7112,Y-6-muGU0pvNpwsAcTMCLg,3
7113,sw2X3p9hf6BqnHt1QSTISQ,1
7114,YDpPWRoyk92Ml6_8e3ar_g,4
7115,5ixng5x1AUs9_mDikx9PDA,5
7116,rwLqUals7Xt_i6bw3zEEDA,5
7117,KcyBYc1ymsWfFEYma38A6Q,1
7118,YZ0JqDON1fZYJR7pLsO0Tg,1
7119,AZITPxxo1HmYHqwmlG60mg,5
7120,EN9C8bnSWpIs8AfTwfhQwQ,1
7121,h0uwP3kBZXMij9zzuVkUoA,1
7122,zu5VAE5Q267iblmyWgN0bg,5
7123,0JMpYuTJZuYRSnVap1-8cw,1
7124,zWcakrx_E0kebwlyyn6zYg,1
7125,H1tI3difkHFu2skKy0UIgA,3
7126,uu382k-o-ksXI9KMDqXrpA,5
7127,y2VxtMIfKcXWOpBHl1P_RQ,5
7128,jJ5P1BvWdc7CXQL_CqWCMw,1
7129,D0wchiQQux7Eervp64JHrw,4
7130,RkPYE5q6axTOA3Vf6H8rgA,1
7131,99JLKUgK8N_eQnB48oIUAg,0
7132,gtYWhnyGjqovJFnKFTD7GA,1
7133,U_JB7LJArdWJfQZPxrjatw,5
7134,OiCHTgX0oAYiFffqHRkdeQ,0
7135,Yj6tyAevJbLRLKyJ0RhFYQ,1
7136,QXvAW1PO2cQpbD8RyXhV2Q,4
7137,rnnGyEcv1NSpMcdiRS886w,4
7138,S4BAvPq2e7VNtyr8Yg-y-w,0
7139,EjoAMBsjcjy5Zi-JGjko2w,4
7140,1erGLzWpE1LVnYit-VnUmw,1
7141,QI0XFewBx7neyL5ct3iaPQ,1
7142,xy0hNCse0cQk718DvQQm_g,1
7143,QHyXLbEIhPT9oi7jAiM6Kg,3
7144,iU_cs0CBuzB65F02m2eFyA,1
7145,1U-ZcwCUBBtulI3UfVzBwg,5
7146,yYKSjiEqfjpC-bcrQK9FIQ,0
7147,ReP8-Gm5rGtYmZ0v5_XiqQ,1
7148,nvrOGHRDucxeNkplIikM2A,4
7149,MaozipUkWkb2lkZXiw6Aag,0
7150,HBjs_gTNT4k9Aq_BCrrW-Q,5
7151,hCkFapUTOlk8IStvbdIHkg,1
7152,CPCpvZgEAVP6HH8Mmrj48w,1
7153,vwcZmbeMY4z9h_U0u4bOhg,0
7154,kAcXeG4zmkxnzpuK7r26cg,3
7155,zMoukyvkKC0ZspzAMcOVRA,0
7156,zpNyo8W0WyF5pfQynpoDEA,0
7157,4gToQ5YAdlECKGp3rpngFw,3
7158,8D29BL6Yead95214DrcVJA,5
7159,28-8mMgSZ6EL1trWzifAtA,3
7160,tkRYbm3ObBL7sV7XfCwRfQ,4
7161,dXQmSWPffTchozlPm0S2-w,4
7162,US-twAvoEQhXKGrzaSDOGQ,1
7163,ldqDd2NZkqq-4jOrdMfvPw,5
7164,XlXCoLr6yxTwKSHnmMK0rg,1
7165,B3YoqBMEO3o3hztJ8_uP0Q,0
7166,Ck_A0ZvLBR6Vn9ZfaLKZKg,1
7167,cFWsXVVv2OzhLhZPYO-oOA,1
7168,HOiUAsrT64JxDN_YNRY_zw,5
7169,bfmqwi0koKoN4Z_Drwqilw,1
7170,8TAGGOEuFCiQMBr3vAr0ZQ,1
7171,Trp25IftRyYvcvUQlBOJ4Q,4
7172,ohmjl_iO5TM99NCNPVt0rA,5
7173,tP08dk39lScqk6VPjOTXaQ,4
7174,STLssHmoegU4teJQuGgpPA,0
7175,0UXB4R18mlZ_JlMDrDk5ag,5
7176,tvw_2WG4wLo-NwVaWrBdVA,1
7177,7n9upn3Ztu2CXgm5Va-K9g,1
7178,ZfvcSCv-ICmYyFgXX-Is8Q,0
7179,Xuyhiot1YNPmb6iFbdbbng,5
7180,fY2dNdIZHAUkcjTxeKArrg,1
7181,hnKxcmGEnJuG0eiHmWk9OQ,1
7182,pDLele_0M0k5Qp1BrQoTAg,0
7183,EOTnaifJK9Ej2y-qO8UgUA,5
7184,gKREdIgb5vB844iOtbzqBA,4
7185,ctXy_lBf1YLd4ylU7UCNLA,4
7186,81sJq9vYvCyCseYvKhUkZA,0
7187,Lefea0TY-RAS5Yx0P5bB-A,1
7188,gMuFIpk4BRfZcE6p55fnkA,5
7189,lBksGyhtxlKOwEBzST82nA,5
7190,DmeVDF5Oufn4H-RjCx2FPA,4
7191,oFVHEs0dN28P2ImZvmJaAQ,1
7192,JdbSr3AmNuXLyIF7z3Sg7w,5
7193,rMZ_BhS0BDDPnW2NniJ7AA,0
7194,VBkz22krnkWQZ0OVO0-Ihw,1
7195,rIElW729xbazbmUlHp6rJg,1
7196,x4u0cWiDC1EyQaIRjRHN0Q,4
7197,EFlbtknn2TFIwW7GEUzRew,1
7198,k6ZXriS_Iho-e2Y0equ2dg,5
7199,e4Lxgz5SrJ-2Axetpj6ofQ,5
7200,lEa7-5iSp7eDPGzdL20bOg,1
7201,IaeFgnGnqN9-3l8nGkZH2w,1
7202,OorxaXtp3JtnkyBQ27TXjg,1
7203,y9ZXF766p-tRZS1hJItutw,1
7204,l9XUHNgSPrgsAKXXIJGuhA,5
7205,o8-3xqFjnXTzhaGn1wHaXA,5
7206,yCMGT0_eOHwCWl6UwbmOag,4
7207,OgkCZlKyDTjKsiXDKKIT6g,4
7208,JxG6po9-8pe6NYj-qiRBAw,1
7209,aPJY1xv3DPOo-KuiVHuMhw,0
7210,VaYRwSW3odtKb6xCrsZpHQ,0
7211,7KnZlsKJhbezDb2p0IVKhg,1
7212,Ug2bD2dM783boFdBWPVLVQ,0
7213,UC7gKmzfn45fcSwi4AIlIA,1
7214,3ZUazKZQ2MiRaBGIkqlCLQ,0
7215,x8sOpE2sY4B35Vpo8-corA,5
7216,VcBn6nvoIspkX0F2sfgdYw,4
7217,GijIyXG7NjJTIL7aKFPJrA,0
7218,ZeqWrwmaFGiaqHsyvWeO0Q,1
7219,lzc3MWBxK1lWTlOiK8ztBw,0
7220,aY1aylDuVT2EUZp9G2C1Zw,1
7221,MxncO_wk-ihqHDoacCJe4Q,1
7222,wutDrJe-1XN4746R1Eo3nQ,5
7223,Nmx8yi05lhZeWqTiwgB8yQ,1
7224,NGc4G9hgq4SWWZ08wKH0FA,4
7225,J4zls9UUoXcX1fyPhrf-Kg,5
7226,_LKauAv2rn_sw2uFELMqTg,0
7227,EkmSF_3tSa46oMRT9hrlOw,5
7228,_RYB1TIj4MeiBm63iLyxHg,1
7229,FxidZt7u8mjPDpF85XvyAw,5
7230,E2sPMiC_gRYdEStgfLKbfw,1
7231,FewDWoaK5Pr0sHF3AlG8mg,0
7232,kdIU9rnt0iokcbV-Pe4HOA,5
7233,dQt3Kyvb1SK1jGH53yu6OA,1
7234,RIfDTS7_2JUjYGM6BjJ-_g,5
7235,oIOO0stbT0qwrzrKbuCYRw,5
7236,fprzCKle7naRWQgg8EhNAg,1
7237,jGyImG11dGbkrcynqFERNg,5
7238,ByhIMlXy4pTeGqsPYUQtgQ,5
7239,P6Ej43_3w77kfeIPpnBRWg,0
7240,rihFGR0y8tkinoCg68iaWQ,4
7241,GzUz-s4fq4Ez05KyBUMSgg,1
7242,94YBII_0LDTU5BxtpCLrQA,3
7243,IFNBJlCPK566BtBoLXI__g,1
7244,6oYq5_sK5QX7BvJ3fjRJNw,3
7245,ldqYM7k3a-pbzqkzcsevuQ,4
7246,Ox3GT3XXy0r-KyRWTNFtfQ,1
7247,jWhgjY10jd-xjmW-ktoBCg,5
7248,Ol8ElleOkYEvrpBQTPyosw,0
7249,vxCpoMa-CBamS7MKsWAlKQ,4
7250,0XpoP6FffEO3-z8jtbw7UQ,5
7251,A_diRGLmg0TuqL0LmTNriQ,0
7252,ZqK1FLD6D2u4ZI-tzFA2lw,0
7253,gYTRIFrRFV9MLAOezRWa1Q,2
7254,UaGNKvCCEQXLt_owpKNsvg,1
7255,yZxWHbiWzNmFLl2MpgWRbQ,0
7256,Fuxns2QlI9d4Ur9QsiU48w,4
7257,BWwMnbKm0cGexFox0jAMaQ,5
7258,QsJh_g_ziHqvKSHbXFc0EQ,1
7259,Pudzrsy38r-fKI4oVBmOsQ,1
7260,-cAsZ4L_ztcrFwsmN0m0dw,5
7261,Qbt6zbADfmg-gvB-rd4o9A,0
7262,J-Vvywl4bqIEEvFfZ0TCcA,0
7263,J_UHnzrs6ynrEkbM8xf4gg,4
7264,TqMOKj_-SkTcoVt9BF9Sog,1
7265,kWVFC191ez31pe7_aPnlJQ,1
7266,DO2UhACmTVXluyUhMRumCQ,1
7267,6I7L-n7JGCEQ5j61TXnpGg,5
7268,_K1bNCifG1y0rKpqsxGbDg,3
7269,wDRVlPljhWucqcq3RyQbMQ,0
7270,GHsp24U3apASU_GlNMI6Zw,1
7271,3CWlYraBYC-LsbVD988lZg,1
7272,I0asofhmBQlUx2Oae1lTaA,4
7273,yt-YaUjFEtb4u8Iu7ImDkw,1
7274,Uvrc4xiFbI9_z32egQp03Q,5
7275,AqCBzMUS5cA2HScbhA7NFA,0
7276,QZIYjZbhcU8hTHkd4zu-_g,1
7277,sNk3-4pnoSD-_qNGw0Dxzg,1
7278,gJQ_MTEsYVQc4sHBZhQy_w,1
7279,LgU9jnnEbiZo99KXrFeJQw,5
7280,5OrSFBHuT2o364P9J5JASw,3
7281,VLYMRLRYAmYWG0S-nevy8g,1
7282,N6fzu9p6hjzVAZ4A5cy5ZQ,1
7283,8PvpKSrU_UpBW293FvIH2g,5
7284,wjBYE86UXRFknyDqE-ylvA,1
7285,iek3YCCB8OSxeFRc00x5jA,3
7286,S38WoT1Qg81I-BgIswObKg,4
7287,j6DZhGVSOGqtww1FBhxQfg,1
7288,aYk4hJyuvj_z1Zc__tWTGg,5
7289,X3CQsbSCurLX59xfwYYzbA,0
7290,HrbwY_X1XNe_XSg9S8pHFQ,5
7291,aScnBe8oW3Y96gmu6_KPug,0
7292,P83BqEHHzpKPe6xbN5p83A,0
7293,bhF2u7SKUBa9avg32tOtKQ,5
7294,2gvajM_zsU4-dLOTcJSeng,4
7295,V7OPaDx9FJE_lFlJvqP-uQ,0
7296,0up7Sw9i5p_Ji7nmJuI-JA,5
7297,gf2PP1XOGxGKmIPhkbaVVQ,5
7298,ReoZ7TjusWClqEJqQEKT-w,4
7299,LIK50IYMduRgKRfj58ClSA,1
7300,W__GyTIaUSvDLwW8DMm05Q,1
7301,AyRnUiJRzcbZF7CO6YAp1w,5
7302,HR6ok7Wo1H6TJbx6OMb9_w,0
7303,7fATb_DxWByLKj6m-FES7g,4
7304,eTq206C8HJx1-Ow33bpuyA,4
7305,fNOwIP-kIHqw5PELtZTLLg,0
7306,bu7fv7eBdPeHtjCXGFx9Gg,1
7307,q8NmxaVXGpYtQjj4J025tg,5
7308,dhYDUqZgWnP6HJDnSStwsA,1
7309,5sneJtD4MKpp89B3lqSeQA,1
7310,HvKG4JEaQtsXadrWLkBLlA,4
7311,RgiNBiII_YPULyAG8iXlWw,0
7312,6rgqxfh16MZz_nTwoEvaEw,4
7313,uKlD39NvKbreZZPrDDOwkw,1
7314,yXWlPz9lfWeq8pRMnefBxg,3
7315,oj9H51V0parM5f6lt_X8vg,5
7316,0b0eTv0EZbhF-4XBAF5iHA,5
7317,idDWnLLohZCl7bVEkBI9Xw,1
7318,EtXFf5AGNp1RJNmxIGPXng,1
7319,GcIJHaFoCCUKv4k0apB1UA,5
7320,NTSgVFM3_Gg7gS4n15RAPA,5
7321,8GfPt82px0MYo9McLIYH7Q,1
7322,bz52SYd5XCwkQhoi3dQ9dQ,3
7323,zNTeCHcXLZ8cDpw7Qaw0_A,0
7324,Ph1S935cZ8cQ4E58PtC1dA,3
7325,9-zmqZezhO2azJhVulZvog,1
7326,1cHfiLLb3iinR0z0nnAy0w,4
7327,E3ki0lUQs-Kli5OulhA5AA,0
7328,8MSRmXqUfsopMdaAI9fMdA,1
7329,AqlBtxmjF03PUgFiw7qLjw,0
7330,faQvvQgGX4cg5lBexE65sA,1
7331,NWMUCqH3bwE2OzFGqiGFIA,5
7332,60oOJAaK3DV5tRzqVVkwSg,5
7333,ef8ugrl9Cvk4bKUTxImbQQ,1
7334,POFVrjRXVRjn-dB3-LUlpg,1
7335,ydm3HZMV8sV7L-D_KOeagA,4
7336,5hIJj2o42gx8t_koM3LXqA,1
7337,r9spY0asqLxrt-6NroUigQ,3
7338,JGjfjIHLxdLAc0InA0Hqww,1
7339,X0aMbuVBW6fCATS-ZFyhrA,3
7340,-NxOGTleD3ROHo3t96SnfA,0
7341,amaZ77_btGeyNM5yjSRsPg,1
7342,qQiZKOuV0WJShbH_SyCh6g,5
7343,Ef-9J6ToOcrAJ6tL0Pn_HA,1
7344,-BngK7oD1niOGHDAiYthow,5
7345,4CkyXAaJS5LaG7Glmqxudw,5
7346,4qBn9nOA-lXuhiT1F1xX1Q,5
7347,TVwGk9PUYVBjVR0Je6YI0g,4
7348,zfUb8HHUrm9QkLXbRXP-NA,0
7349,DpMJKVl205SEMWjvfwNHaQ,5
7350,HBKNyriXuUJ90jfSFHjMHw,1
7351,HI9DUabUvuFQMu_uMM18ww,1
7352,TJ1k3t5jWkCwPJ5qfJJKnw,0
7353,EQFdWJngIq6cWb8WKIVdzw,5
7354,oP49eI9alPfc9b_lQsoTlQ,5
7355,IJj5Yedpn7fc6td-5KNeeQ,0
7356,NMfkqwogwOhcM1IAeArmoA,4
7357,tmPTsEJoSsWxaMGk_7_GHg,4
7358,q_wVhULPqerYHmov0eXbww,3
7359,xAPndeOxgLM2X17AIQXlqA,3
7360,WBZ-D5YH4pEQn_IUsnIA6A,4
7361,qiWobarh4ePljr2M4KGZ5g,4
7362,OXWy00KnRsyKUopl76DkWw,0
7363,y1a8USR6BTb_He5-C4-d_A,1
7364,usNi-kxI3-lA9aJwyczIYg,0
7365,1aMnglINXvqRP-phEzmIIw,1
7366,ih_MxWyh3OswxzG857v6TQ,4
7367,Gs0VJZjhRZdgvIshAnkQgw,5
7368,iFdeTTMksboPJ4s_YS6aUA,0
7369,o_NtTKpgjGQjXbDRara0Jg,1
7370,0waCwCgGtzcgsWvjm-FJcg,5
7371,2h4yNy5UNJ1tFX524SCUgA,0
7372,kT0_P9FDJVGUfHG3bqRctA,4
7373,Wr50VERnpf4GKiMDdSDVDw,5
7374,coywEmIVWt7KWELYZB8x3Q,0
7375,-p_r3aR-vLT8zR6CHNZALw,1
7376,pJxbkr4J99vK0bPNpKdWqw,4
7377,w19IjVB4yCVI0lVPcHoh9g,3
7378,AdT3FPCbhAzkhfA2uOJVvg,1
7379,wjzyQScG1gjO-VdcjeEarg,1
7380,cAr-d8q5eFWCySvHFlTJlw,4
7381,KcdUdRrWDfv-oET6XZFbkA,5
7382,MkHIRj1NwVwLLO842ge2zw,0
7383,Y75jmlSHBsymtuwnKdvMJw,1
7384,w7JjTtDe0rC7dAFv9pk0HA,3
7385,RlDwB1806DVFeyrxT_opjw,5
7386,fA_IFwZVXrP44Pg47d3axA,5
7387,AAkz8Wd-qbuMSzomqND4iQ,5
7388,RKUfVv8mDILhsy8ihZ-5dg,0
7389,SvVczUVjM8G78ulQCgMW9w,4
7390,BJTmTQh9luzocWVDjdQAHg,4
7391,WImVArCd8DLcNmYT1SF7GA,1
7392,3N5PzekZJhT7vRojKqWIQg,5
7393,lQyGBkIi3dJuXNjx4l8WQQ,5
7394,EYUwL3PhUWilaK34D2BMiA,5
7395,XflMsFPH6UPBC01mH4O7Wg,1
7396,b4UGiJ572UFVm1A5U83l6g,0
7397,2FISuMKzzKAJmjNXIvPtBg,1
7398,omjfySdXfXOiQh6lGND9KA,4
7399,9v_ivJ4grzN2-K50D0xhXw,1
7400,MGXDfOYxW3ReM160ziDxCw,4
7401,AX7d6xA2bU5-9pzOohxc-A,3
7402,g7JsCOiVQaHxoV17zL005Q,4
7403,XSKk06AGzRZXid8i9SeuEw,0
7404,MzAdmPZ9zY2kl6cjm7OZUQ,3
7405,rWKacEnJNhgNbk4mE7tjmQ,1
7406,QZXkzrC1MUZEn-MgZz677w,5
7407,6FQn8Mm5knwRt9UjLYoqTw,1
7408,iMUZE3Zm8AA5bQW9U6k8VA,5
7409,ImsJS2R2cKizIJiwfRMQmw,0
7410,BxcvlSGdj8alNt-yX7mYQg,4
7411,_ZalSwKtSr4upTUW-IWjlg,0
7412,w5oSSSUrS4Zav_XSWoPzJw,1
7413,vyA98EWXFvm7lROox_2BmA,1
7414,_fqv8een2N_B5BSca_Yoag,4
7415,pXCGNLTyZE6FTkuvknHs9w,1
7416,l7copepjp2MayrJCvXn8qA,4
7417,92sz7XTQ4kG6HTzlmzU8-A,0
7418,1Jh73fcs6AfaGyLjxScl7g,5
7419,R-BfKdqMxA72vkOUBux3Xg,5
7420,cCtUnHO9Y20CoiAWpgnUEw,0
7421,QfPeYtNoZT2NDe00TP0qTg,3
7422,yKirp2dQLmYhTu2b5BcGKA,1
7423,2rIM33qhBpPCStQiEI2sWQ,1
7424,vDc2leWsGO04gxO8Z27wCg,5
7425,yquu5tca82ZDKQk5c_Q_HQ,5
7426,DbXoNviGqDwJwF5Yap13Kw,4
7427,XXYRhCEw5pQQx0-NQS-WEQ,0
7428,GOnA0aef-tjC2yYC3uwl9A,1
7429,OiZrUBhuaqYGzQMNO2m0lA,1
7430,vWUrjFdCDg9RIzzbbC_g5g,1
7431,jwc9vLPVmpLQvuKL30yPDA,1
7432,o3hbjiwXNAGWHoaoWuqkvg,1
7433,FpmKZHr09axyPTGSaWXouA,4
7434,09DBl9SoJbXz3Bwk5MeLLw,4
7435,gFSYUocORZz4xJNq6AWN1w,0
7436,B54VdHOlLvUhnm2Wq6PCRw,1
7437,jpAovlC1vCcet3JEI6-cRw,3
7438,cOimf03DoO5TA7iqPELnMQ,1
7439,TwOrI2g_rcJD04qEYk8OdQ,1
7440,6PabYgrzNoLiU9x5U27yGg,1
7441,6veZoLH6u7qissAfWhQdBQ,5
7442,AmXr5hVzV194fpTaNwaeIQ,4
7443,Sky93hbkhxF_t-m7sJa_lg,4
7444,JXdM98B77dJaHylQtTP3vA,0
7445,kaq5psfNixg-_kOpWn0bWQ,3
7446,c0s_5NmgrLfvhxMIi90MRg,5
7447,pM9LFnZJ6T0WgWAfKSUBlw,1
7448,459HCw4bxlHzcNX8M3etoQ,5
7449,WpGrGEh3FVadGTtY4ZyMKw,5
7450,OMLX_afc7u2QLUfSrWXU1w,3
7451,YXAayJMq8L2OKtW0yBOnyA,5
7452,q4-Tv2YZdC7dBTiaDEx8cg,1
7453,JJfN7jc0gL9ScZUiP2HiUw,1
7454,9Tut-0rOA4oHWDcc9j8HYQ,4
7455,ZKgGUv5-Kb3yS7TXs0i7zA,0
7456,dad1wG-q7YDT3kUQ9tim7A,4
7457,aT0yxZ4G4Jqh87590Brm9A,4
7458,YSE5LOL0NCTQKhSbI4bZsA,1
7459,KMMI9e8k2W8LEW5Rst538A,3
7460,WDzfUhCjE6VLG558QD7w6w,4
7461,cJP3PK3t1PYRkDHGrx5gbQ,1
7462,JvrrvkI1FyXFMe_UzX3kTg,5
7463,eRc6KqmivN5JuwQhjRfohw,4
7464,oRg0T50pXYNQCIRUtsyc8g,1
7465,m27i0a9cQEInNobgqPDv-Q,0
7466,t75s4ckiodNrLxlHLuXiRg,1
7467,o_pf6_Oxc_bWZ--0cLde3A,5
7468,brbgmJ2dh2G7XSaMGkYogQ,1
7469,K2gzZs3Lkn8K45haNlNHbQ,5
7470,Nn58eiGclidDQsHJEvOGsg,0
7471,7mpvBGG9owYGrWsPfLZ16A,4
7472,IEWNEkuFwYfefYOyGcXSDg,1
7473,HhITgN4MIz6fS81Z-A4mbg,1
7474,0VAOyhJ-M0JMpuMvTj2Bhg,0
7475,ZJaPq60ZOGSaae731tMU3Q,3
7476,q4vDcwzOUw5ZN0fMrPWHXw,0
7477,CzmQjhWLo0DvrnqVaVyr5A,0
7478,sQAM7gs_MTe9DMPeN2MleQ,1
7479,t5LqQvvyZsbvYewJ-dWLqA,5
7480,W5KkzArzYRwMdrY_XHlJIQ,5
7481,-Q4i6Wh4x2S-peFSwNnf8w,5
7482,SBWns4AS4hMaBI6zJWczkw,1
7483,aQTyRBBeOXYcnnjWR4wBeQ,4
7484,Ecj3k1rYiv1n2qguvAn8mw,0
7485,wdtj4hAJUM9-bPtWA6dyWg,1
7486,d9a-UvsOMLUTDwIHj1OtzA,1
7487,q36O23dI5uQbWseYmT3Hrg,0
7488,TEjRKuUNdKl_rWPZsyKr5Q,1
7489,S24UfvzPbeuAbsmlDgRT4w,5
7490,sgPHhVuf9iyYy6PUc7g7MQ,1
7491,98nmRctDtTOw1A_6-3jumg,1
7492,L8pFsS0QElzXh9Q3wR3yYQ,5
7493,sGoWxynUgSIX3zKmqDtaqg,0
7494,yfIPQqUb_Lfbc6wRovpL3g,4
7495,yRO7qIPoKNtc3Hr50rDBnQ,1
7496,AXrvqDANridjbJLi5SVS6Q,1
7497,pPp6AIczLH1haCJrpFbE0A,1
7498,NoqTPhSCZOLjga3qj0UAeg,0
7499,sLdYUSySoIJTPak48a0t7Q,1
7500,llC0VEaP_t_fFi1Ca1X4mw,1
7501,8unpXm-JmznTdOe1UQVtBw,5
7502,KRGAk6KrM8YVWK9ggaaM3g,5
7503,AzMv7_EQD2W6rmtufjiiFw,5
7504,a9tmGUSxBhdmp6qbGoQfbw,0
7505,dG1s0tdrbUD12IpfCW29Vw,0
7506,zwPk8FMM1woI1MTGlkh-eg,1
7507,KPJ2DL5keVVixWv4BmsPqA,1
7508,lKauNAtGPSmLBcNFbumciQ,1
7509,-iS8ZqaX7nKBAJ8SdKJDtg,1
7510,0PdnJKnXe9g8Yk7RX1AIcA,1
7511,cbfgoMR_UQ9Rm5O3J1erKQ,1
7512,O6ptIUz0A9naJx7rlWBgdw,0
7513,KYLDv6fOFhFMNvn-KGNrDg,5
7514,o0-1nDQ0FgFZ57MkqhOesg,0
7515,Hm6JLe-ruo9368xtfpUz7w,1
7516,GoiWJLM85fKOTOl60MbnUw,1
7517,zSTRC_8MM7wTwGnCnwkQHg,0
7518,SHJsO7Hcj4lp3zxepxg4VQ,4
7519,8S4FyqLtn5xeanIH6DW-2Q,1
7520,EmA8xig2RHAatDlQM8T1wQ,4
7521,5h3IuXKndYKiPvilA7aRpw,1
7522,ED21OwM7oV_aSEDWA6PmXw,5
7523,45L81QxYzAoqZ9eHtIeOnA,3
7524,CnxPts3YcrMYkXY0D7c0pQ,4
7525,VS6DxkbRaGTUyBC9VyvWbA,5
7526,UnLVb7zmOvrkFzAJ4JyYcw,3
7527,Kc5aYZXCxtNG-1KCB9ViHQ,1
7528,4RH5yxIM52U-BuwPTwe7iQ,1
7529,rFslvEDVNhxaZyTKXkoN6A,1
7530,ERoNQhZddPS2VvXOTeWOzQ,3
7531,tA24jUHwnWmCQrK8ISQlIQ,5
7532,FO-fZSiFtTb0Im-kQbc9Qw,0
7533,N9C6li_zc_ClvkOgCaB9bw,0
7534,Vr4oeRsU8Jmv_vTTP7AkXw,4
7535,2UWoOiAZZEPf2l-DQ62N_w,5
7536,sAmRot4Jf95jAdtv8-Mlsw,1
7537,yw5Vzs-t1lA696eKkP16tQ,4
7538,2cgVZl6DyUHRN9mmg7HWyA,3
7539,6i66599B1aBE-yCflAkQFQ,4
7540,2n6yFhLtuAWC-7VLDx4Awg,1
7541,aiaifbUaGKhudahWujUxpQ,5
7542,tnmQHHBv4I_YrIKYfGT5jg,1
7543,I-aipoDaLfkO6EvROpv-5g,0
7544,yynYu3eqp-HmKn5nD_FqDQ,0
7545,N9EqqB6HFuSe1Ttd-jNPWA,0
7546,0StS9dHTw6Tb4SiRkc2hvw,5
7547,ZPzmiXEPDj9Zq0T1CefHBg,1
7548,bDTLW9Wiz8mAKY5SrUdgKA,4
7549,QFpNhUUD5cSPqJAVa4fANA,3
7550,3CV5j1SN8WPs8paDSoMAIg,1
7551,IyZsBKYIWMiXSg5OpN5rEQ,1
7552,WxQr3IBfq9BfaS0Cpfv2bQ,4
7553,_mC6znPKOGhzvT6Mna9RAA,5
7554,jTeog1h-UJh1L4kc3SNPCQ,1
7555,6EDyFk8NtkppTVYA-jSC2A,5
7556,wl5RCBigrDKo8L7J8tqqtw,1
7557,qRUS-RO8eOmjbTNNKsfWEQ,1
7558,uRUlM7waF1ONL_9k_t6wXQ,1
7559,aki74-JY_ETQ0NMziJRr2w,1
7560,osIJajg3nlSR-xhMDyXwZw,1
7561,G0AV3-q_uV_ZbDNYfow5ew,1
7562,UZjsN6koRKCC2zMVRsiS6w,3
7563,kYV-Bvl_oghR0R2MKdjOvA,1
7564,5JxBA8syMA3vJIaa7vA7aw,5
7565,6ryYhZy4lqG1iJVHW9Hlqw,5
7566,YDODeh8Hf9wiD5xnSA39Lw,0
7567,4Rg0jmSwS6EMRrwZE8VygA,0
7568,oFAkD__JFrXJHRz0LxgbTA,5
7569,EVfBy5xsWtPaz7_HY7Qogg,0
7570,v4ntD2Qx0qysAQXKhNI6eg,5
7571,VKwwIrLqpzQceCTeFgtCtw,1
7572,PwKi14I44tr3467Y45VMuQ,5
7573,WlBmnKLRN4m9kCazA9rxUw,0
7574,jvNkx23Jwg0TGEAJzzwiNQ,5
7575,_bPgSHLemKqt656x3DpIFg,1
7576,O7Xcks43CgMkZS59_qC7KQ,4
7577,Ah2xq-WPYYQuIo15eZ7UNg,4
7578,oPGRR7q9FHbxfJWQNDyeog,4
7579,KLZNYrPiFOZAvUrtQE6MiA,0
7580,hw-7SmxVOEkphj9gnzB-WQ,1
7581,oqeeVwPuvqH6VA13p_NGmg,4
7582,Abj3AhL-8WD11Q96np2olQ,1
7583,oe8lkeMaBRt-w_X_w_UoOg,0
7584,ZZTAiGThsHjZOfUF0zOzHA,1
7585,vcfLPwB8wpB_KNXl-27wrA,1
7586,t8RFJPnwP8K6-rUqjh_5LA,5
7587,UFjAFqm0fOX73Q8jaNnaHg,1
7588,TAJErc9z1hts5tZnR7gzIQ,4
7589,0sNZ6cDzuXUf_gLgwwHo7w,1
7590,kl-pg5RF6uubMInPkUXLNg,3
7591,-Bw6GFPBWBN2Td6QXfAPCA,0
7592,IZEGBmF5sX82DFByoeIMuA,4
7593,QgLG3JyeO5c5a0j-qI5NKA,1
7594,wz9ZIBCwXazwtVUF4ZoNfA,5
7595,3p3cncU_nwAIs-UsM2T8fw,5
7596,rlsrHlSkJN1iuVxnQ3-h8g,1
7597,BEYMa7cW9Eot9CLbmoFlog,1
7598,zGIr2BPGMP3vTywV1eVT3g,5
7599,zE0EGIsOdAO83xE3CypN-A,5
7600,7Aj36YffOKI6mXM28GrUKQ,5
7601,SDrseX8ZB_Meng2XR3KUJw,1
7602,RpsSJWzznTOLMbdt8kk02A,0
7603,vjepF95tnTtC1wrYnhAH3w,4
7604,UwbGgjRXvsR8wbre3C2A7Q,5
7605,LA5QhXzorbHpjY6pjHmHSA,1
7606,zSb_X8JZ9qtlJl2qTtoc_g,5
7607,GrA4ONVRZwO4HHOoscLhVw,1
7608,bcraeTvyT4W30iag_1fO5A,1
7609,kBTT8-h6XOgNqnPXXRr4gQ,5
7610,jywAJdn0NYBHybsuPFjVvQ,0
7611,OpRCsjfrBtJ5CWXjVfZWhg,5
7612,2QrOspROV70ZLvi8QNlTlw,4
7613,1lRlXn8QOFI70ORPYB2OVw,2
7614,sLa7taC01JBh-plNfPcIwQ,1
7615,HtkgiA-P5Ute-6KzYsryQQ,4
7616,EsewlDyfJLA8gJ-jPgTvBA,0
